,name,form,rating,rawErg,erg,age,sire,fee,crop,dam,ems3,bmSire,damForm,sex_C,sex_F,sex_G,sex_R,avgSireRating,avgSireErg,avgSireForm,avgDamRating,avgDamErg,avgBmSireRating,avgBmSireErg,avgBmSireForm,sireIsElite,damIsElite,bmSireIsElite,sireIsEliteErg,damIsEliteErg,bmSireIsEliteErg,sireIsEliteForm,bmSireIsEliteForm,lineage_score
58130,Awesome Prizes,2,70,33,0,14,Awesome Again,50000.0,13,Prizes,34,Prized,2,0.0,0.0,1.0,0.0,59.855575277522696,23.388321711073544,1.536507308124549,65.84376603106342,26.80359241350957,66.19717681765947,25.115226584490603,1.4822345715009901,0,0,0,0,0,0,0,0,62.90268227228247
58131,Bachata Dancer,2,70,21,0,15,Bernstein,25000.0,10,Princess Ezra,33,Rahy,2,0.0,1.0,0.0,0.0,64.84465835277823,6.026659660124714,1.5978819130875592,66.27345219514147,24.569959712383774,64.7235251219523,22.767775539576878,1.5983974629770443,0,0,0,0,0,0,0,0,65.32656621298148
58132,Bam What,2,70,15,0,13,Regal Ransom,7500.0,1,Gullible,27,Yes It's True,0,1.0,0.0,0.0,0.0,62.78071424727065,18.60068131980354,1.8147215862593378,66.02345219514147,25.98662637905044,65.35353031058165,28.83035797319642,1.6124239280684949,0,0,0,0,0,0,1,0,64.30159493852209
58133,Bay Hill,2,70,44,46,11,Scat Daddy,30000.0,7,You're Kidding,40,Lemon Drop Kid,2,0.0,0.0,1.0,0.0,73.26225357550668,31.552703697716126,1.7150573009210992,63.805816167264126,30.845679753471806,66.8106287144315,33.12197790767866,1.591806906257921,1,0,0,0,0,0,1,0,68.9847567534605
58134,Belmont Hills,2,70,60,57,11,Speightstown,80000.0,10,Diamante,46,Giant's Causeway,0,1.0,0.0,0.0,0.0,72.48816649964104,48.24226647743448,1.6150880997801398,61.63703279551521,35.756885888354255,66.00739861759916,37.64527622679458,1.609250709073076,1,0,0,1,0,0,0,0,67.71815452089072
58135,Blame the Dream,2,70,41,0,14,Blame,35000.0,1,Tiz to Dream,48,Tiznow,2,0.0,1.0,0.0,0.0,70.79905467757179,37.055903609936514,1.6743437744897378,66.48542842277985,23.78930110324035,63.472502345956734,37.595130783797046,1.56456225658395,1,0,0,0,0,0,0,0,68.19030263865235
58136,Blue Creek,2,70,37,41,5,Demarchelier,5000.0,1,Grandma Fran,46,Street Boss,0,0.0,0.0,1.0,0.0,64.43661218119138,28.509700472817293,1.4929672000869025,65.84376603106342,30.530865140782296,61.56949245186444,37.80051995458691,1.4901822631979156,0,0,0,0,0,0,0,0,64.49904806924755
58137,Blue Temptation,2,70,54,0,15,Bluegrass Cat,25000.0,4,Highly Tempted,54,Greatness,2,0.0,1.0,0.0,0.0,64.92483988225601,4.964133763350046,1.6314987241641514,65.84376603106342,26.80359241350957,61.971257053667905,28.433580661944212,1.4901540801216635,0,0,0,0,0,0,0,0,64.8034266100504
58138,Bluto's Candy,2,70,32,32,7,Twirling Candy,25000.0,7,Delta House,35,Animal Kingdom,1,1.0,0.0,0.0,0.0,70.74696872224303,41.20606844912588,1.7792384378185115,65.84376603106342,29.71268332260048,59.33147951220349,42.13712559102162,1.4733518572514852,1,0,0,0,0,1,1,0,67.31852439882424
58139,Bold Mongolian,2,70,32,35,10,Revolutionary,7500.0,1,Sky Ay Ay Ay,43,Sky Mesa,0,0.0,1.0,0.0,0.0,57.68973466202425,29.240564522122934,1.632197885757737,65.56010971859213,31.218424349892715,66.35313916884849,34.625920671882426,1.6834929270516805,0,0,0,0,0,0,0,0,61.743876607846644
58140,Bossanova Lady,2,70,28,0,15,Street Boss,20000.0,2,Argentina,40,Storm Cat,2,0.0,1.0,0.0,0.0,67.35107747554153,21.991072080645775,1.639135175149835,65.0915304529784,24.702822610614664,67.87505798218025,28.003393941971595,1.6425347822934346,0,0,0,0,0,0,0,0,66.63883309364024
58141,Bourbon Honey,2,70,37,37,12,Tale of the Cat,25000.0,15,Silverinyourpocket,39,Silver Deputy,3,0.0,1.0,0.0,0.0,64.76302153310198,22.892220303764308,1.61211846032953,64.94867331012126,24.98853689632895,65.59756538188591,20.332579889899556,1.6443842817044205,0,0,0,0,0,0,0,0,64.95318123237632
58142,Bourbon Native,2,70,26,30,9,Proud Citizen,7500.0,13,Anyplace Anytime,33,Langfuhr,2,1.0,0.0,0.0,0.0,63.2137330389905,21.298098660938724,1.746378481774026,65.84376603106342,29.530865140782296,61.67312570536679,27.40335806619442,1.5930154080121663,0,0,0,0,0,0,1,0,63.903153486172464
58143,Bourbon Therapy,2,70,17,19,6,Free Drop Billy,10000.0,1,Naturally Naughty,29,Holy Bull,2,1.0,0.0,0.0,0.0,57.23661218119136,29.338271901388726,1.4929672000869025,66.69011886180814,28.403293045717106,65.81491557428043,21.662906893402752,1.7102447818320072,0,0,0,0,0,0,0,0,61.83208502837059
58144,Breonna,2,70,24,21,8,Run Away and Hide,5000.0,9,Bag of Stars,32,Devil's Bag,2,0.0,1.0,0.0,0.0,67.47385986867017,25.748456889890438,1.8389793461830921,65.48542842277985,23.589301103240352,62.39538299045939,17.96868864563196,1.5399108985948056,0,0,0,0,0,0,1,0,66.01613733087694
58145,Bridge Dancer,2,70,43,31,9,Verrazano,20000.0,3,Do the Danse,49,Kafwain,0,0.0,1.0,0.0,0.0,61.081002121102976,27.47183839078908,1.5684271243932417,61.252417410899824,29.06457819604656,64.49553931309588,29.343663603032763,1.6378337143477875,0,0,0,0,0,0,0,0,61.6531780513308
58146,Brightsideoflife,2,70,32,27,9,Colonel John,7500.0,7,Beautiful Song,38,Unbridled's Song,2,0.0,1.0,0.0,0.0,64.18046345931945,11.953585941025212,1.649823862607029,63.94472510320752,28.06457819604656,67.19858605804627,32.42629377704712,1.5784486517719196,0,0,0,0,0,0,0,0,64.5506734244893
58147,Brooklyn Law,2,70,19,21,8,Constitution,25000.0,2,Off My Cloud,31,Belong To Me,2,0.0,0.0,1.0,0.0,71.3952839327382,45.50260719425033,1.7119684844814957,65.84376603106342,28.71268332260048,64.92801056549406,24.74695938184152,1.6018803852077153,1,0,0,1,0,0,1,0,68.48216166206541
58148,Call Papa,2,70,24,28,8,Dialed In,15000.0,5,Papa Sids Girl,28,Souvenir Copy,2,1.0,0.0,0.0,0.0,65.2857007162712,31.230504799204446,1.6527020633007643,65.15209508944652,25.055967769907017,61.35895746869453,16.103770717529873,1.5744284325146374,0,0,0,0,0,0,0,0,64.64992725974606
58149,Calle Amada,2,70,48,50,5,Street Sense,75000.0,13,Beloveda,45,Ghostzapper,2,0.0,1.0,0.0,0.0,68.70549472611003,38.165654747025826,1.5988808442685278,68.28542842277984,39.52263443657368,67.91277681261727,42.1118052873438,1.667686152622657,0,0,0,0,0,1,0,0,68.43956383292054
58150,Candlestick Maker,1,70,43,61,8,Empire Maker,85000.0,14,Burban,49,Speightstown,3,0.0,1.0,0.0,0.0,65.82800548592961,41.55707506364848,1.485591738473237,61.252417410899824,31.75688588835425,69.73123613320023,39.52018154463151,1.6832279726096842,0,0,0,0,0,0,0,0,64.81203425675977
58151,Cape Cod Diva,2,70,23,25,10,Data Link,7500.0,2,Passionate Diva,35,Street Cry,2,0.0,1.0,0.0,0.0,56.8006076592664,33.2749217652881,1.4347302388286685,65.8772447386927,28.559965467757518,68.04590815795642,38.37104646797287,1.6744139333405752,0,0,0,0,0,0,0,0,61.66422571186911
58152,Captain Cool,2,70,27,28,7,Will Take Charge,30000.0,4,Consulting,43,Maclean's Music,2,1.0,0.0,0.0,0.0,65.34128781449112,37.21103210122466,1.6071618325272985,65.17549433397674,31.603039734508098,61.8717733221275,44.09791436374501,1.4570293794152271,0,0,0,0,0,1,0,0,64.76283292245654
58153,Captaire,2,70,60,52,7,Uncle Mo,125000.0,7,Love the Chase,48,Not For Love,2,0.0,1.0,0.0,0.0,69.77932858908008,51.85774453374613,1.5845590805315397,65.25241741089982,36.44919358066194,69.19316801213316,28.061344645329562,1.7370665906893346,0,0,0,1,0,0,0,1,68.10698559017494
58154,Chef Menteur,2,70,25,17,7,Frosted,50000.0,2,Palooza,37,Hennessy,2,1.0,0.0,0.0,0.0,64.67712570536679,34.783358066194424,1.5290154080121663,63.31067213774692,33.51997156168267,62.354633961899,28.19820654999306,1.5982778706618983,0,0,0,0,0,0,0,0,63.850493195179666
58155,Chelsea Dagger,2,70,46,38,7,Kantharos,15000.0,8,Beth's Bling,43,City Zip,2,1.0,0.0,0.0,0.0,66.7247896513549,34.98417029616137,1.6510854355921523,65.86780202628444,32.37227050373887,66.29808870475661,34.51981514405756,1.686090648415715,0,0,0,0,0,0,0,0,66.36083884059049
58156,Cindy's Storm,2,70,17,19,7,Mizzen Mast,10000.0,16,Separate Storm,21,Stormy Atlantic,2,0.0,0.0,1.0,0.0,63.51041769790467,26.876254482740382,1.545344163760477,67.10678552847482,27.23662637905044,64.07871351167122,32.30333203373281,1.476488849470542,0,0,0,0,0,0,0,0,64.8543908106692
58157,Clockwork King,2,70,50,0,13,Drosselmeyer,17500.0,1,Paradise Princess,52,Forest Danger,2,1.0,0.0,0.0,0.0,60.81919822797651,14.773872617842912,1.6046311428881792,68.86780202628444,27.218424349892715,61.90625608074819,25.442741949951902,1.7328914483807443,0,0,0,0,0,0,0,1,63.79926823530003
58158,Closeau,1,70,58,52,10,Pioneerof The Nile,60000.0,6,Chattertown,53,Speightstown,2,1.0,0.0,0.0,0.0,68.84114625319452,37.62342742035382,1.6148901238167659,65.7050891463561,34.05246978428783,69.73123613320023,39.52018154463151,1.6832279726096842,0,0,0,0,0,0,0,0,67.87703974780193
58159,Collin's Grey Lady,2,70,25,17,7,Frosted,50000.0,2,Fennica,37,Empire Maker,1,0.0,1.0,0.0,0.0,64.67712570536679,34.783358066194424,1.5290154080121663,65.28542842277984,33.255967769907016,69.03365952938701,37.32563770164891,1.6437309515485499,0,0,0,0,0,0,0,0,65.5435117300644
58160,Cool Front,2,70,16,6,8,Summer Front,10000.0,2,Lovely Cool,28,Indian Charlie,0,0.0,1.0,0.0,0.0,65.7627762663,27.684525261311983,1.6682632201449155,70.0175891463561,21.05246978428783,67.91041275889691,34.9566383535832,1.639864450825905,0,1,0,0,0,0,0,0,67.57410624820916
58161,Country Mamma,2,70,33,0,14,Bellamy Road,10000.0,5,Storm Hen,37,Storm Broker,2,0.0,1.0,0.0,0.0,62.310863934960466,14.889711983564787,1.6202564381097218,65.69011886180814,26.403293045717106,65.17549433397674,25.52611665758502,1.7118347694647371,0,0,0,0,0,0,0,0,63.9232977192096
58162,Crocus Hill,1,70,75,0,14,Medaglia d'Oro,100000.0,7,Vacare,57,Lear Fan,4,0.0,1.0,0.0,0.0,71.97588443260966,53.38421716265162,1.439835861049731,65.35678552847482,30.23662637905044,62.61481361612386,21.670424272795767,1.5707359131095997,1,0,0,1,0,0,0,0,68.2550391936896
58163,Curlin Edges,2,70,64,55,7,Curlin,150000.0,10,R d'Oro,48,Medaglia d'Oro,0,1.0,0.0,0.0,0.0,72.97797260590544,47.33428480554249,1.7072440827124842,68.23438759583556,33.63139403918609,69.32199187627299,42.200425429038376,1.6913922770924363,1,0,0,1,0,1,0,0,70.7693207429361
58164,Data Damsel,2,70,14,15,11,Data Link,7500.0,1,Smokin' Greida,25,Smoke Glacken,2,0.0,1.0,0.0,0.0,56.8006076592664,33.2749217652881,1.4347302388286685,67.44011886180814,26.98662637905044,65.4816646805099,29.205285260732275,1.696312826471418,0,0,0,0,0,0,0,0,61.82659513334253
58165,Designated,2,70,54,0,15,Smart Strike,75000.0,14,Perfectly Pretty,54,Bertrando,2,1.0,0.0,0.0,0.0,71.08049349297998,26.514178888173365,1.5409324363820702,68.0915304529784,28.702822610614664,64.10625141073358,21.254716132388843,1.6100308160243326,1,0,0,0,0,0,0,0,68.98822011664247
58166,Designated,2,70,27,30,5,Bucchero,5000.0,2,Queenie's Pride,39,Special Rate,0,0.0,1.0,0.0,0.0,65.64271421138992,24.861317218286842,1.5751284001013863,68.8772447386927,28.702822610614664,68.5800891463561,27.80246978428783,1.765865750190099,0,0,0,0,0,0,0,1,67.21540613619082
58167,Diamond Delight,2,70,20,22,12,First Dude,0.0,2,Dance Delight,32,Colonial Affair,2,1.0,0.0,0.0,0.0,63.774798112409755,16.22651648422397,1.7527592609026257,65.84376603106342,28.80359241350957,64.24159332083453,22.647673713407894,1.7405327693477533,0,0,0,0,0,0,1,1,64.56895616520225
58168,Doll Baby,2,70,78,79,7,Tapit,300000.0,14,Groupie Doll,52,Bowman's Band,4,0.0,1.0,0.0,0.0,74.80545724685928,75.33113544800872,1.6595716893997001,65.84376603106342,33.98541059532775,62.18614897137816,29.123457241243706,1.619732695784417,1,0,0,1,0,0,0,0,69.77596908000857
58169,Dominante,2,70,17,19,10,Dominus,4500.0,3,Sweet Politics,29,Political Folly,0,1.0,0.0,0.0,0.0,66.63181315822689,26.215891237802634,1.734023743628738,59.56010971859213,26.372270503738868,59.56010971859213,26.372270503738868,1.4810655386955065,0,0,0,0,0,0,1,0,63.09596143840951
58170,Domino Derval,2,70,52,0,15,First Samurai,30000.0,4,Goldeni,53,Gone West,0,0.0,1.0,0.0,0.0,65.26488750528227,31.597793372238606,1.7293458740277228,67.94011886180814,24.569959712383774,64.97262917142446,21.726381264356757,1.5895526666774524,0,0,0,0,0,0,1,0,66.15737972998765
58171,Don't Tell Lydia,2,70,34,37,11,Paynter,25000.0,1,An Annika Moment,44,Mecke,2,0.0,1.0,0.0,0.0,64.74369710876266,30.261113804929636,1.6405744721160582,65.5175891463561,29.36496978428783,65.10938087805658,21.394650551620177,1.7084617334347196,0,0,0,0,0,0,0,0,65.06941188731446
58172,Downtown Channel,2,70,22,26,5,English Channel,35000.0,13,Warm Front,21,War Front,2,0.0,1.0,0.0,0.0,66.74695519636313,29.185760663341547,1.623957000012888,65.27345219514147,28.73662637905044,66.61426707105086,39.39060659368959,1.531538486969746,0,0,0,0,0,0,0,0,66.21132592713872
58173,Drop It,2,70,45,39,7,Not This Time,15000.0,2,Spirit Lets Hearit,50,Girolamo,2,0.0,0.0,1.0,0.0,69.87687293245023,35.51078118225164,1.632506230428763,66.69011886180814,32.153293045717106,64.92527940616077,43.123457241243706,1.619732695784417,0,0,0,0,0,1,0,0,68.01876997878207
58174,Duellist,2,70,53,43,10,Malibu Moon,95000.0,16,Gigahertz,47,Dynaformer,1,1.0,0.0,0.0,0.0,67.2154860619688,34.973639810366514,1.5426326451659627,67.16295902440699,30.274251182043233,66.28570426715349,27.602428776982723,1.5893781588856113,0,0,0,0,0,0,0,0,67.05763432959986
58175,Dune Road,2,70,60,63,5,Speightstown,70000.0,16,Closing Range,46,After Market,3,0.0,0.0,1.0,0.0,72.48816649964104,48.24226647743448,1.6150880997801398,68.23438759583556,36.845679753471806,67.41064728658903,42.70061744607196,1.5352164375475248,1,0,0,1,0,1,0,0,70.23771600135132
58176,Eaglemaker,0,70,52,57,12,Sepoy,20000.0,2,Make Light,53,Empire Maker,0,1.0,0.0,0.0,0.0,65.84376603106342,31.985410595327753,1.4776229093674167,66.09857125705368,32.6030397345081,69.03365952938701,37.32563770164891,1.6437309515485499,0,0,0,0,0,0,0,0,66.41143188490855
58177,Echo Canyon,2,70,16,16,6,Atreides,5000.0,5,Big Release,32,Mr. Big,0,1.0,0.0,0.0,0.0,62.69962094574893,32.56815339895113,1.7398745306743182,65.84376603106342,28.258137868055027,64.35678552847482,29.403293045717106,1.604487666920132,0,0,0,0,0,0,1,0,64.04864641301789
58178,Eight Weeks Long,2,70,39,35,8,Vancouver,15000.0,2,Manner of Speaking,47,Langfuhr,1,1.0,0.0,0.0,0.0,66.83482371872334,30.166746968163707,1.7435565195200204,65.84376603106342,29.985410595327753,61.67312570536679,27.40335806619442,1.5930154080121663,0,0,0,0,0,0,1,0,65.71369882603888
58179,End All Get All,2,70,34,33,8,Shanghai Bobby,25000.0,4,Lady Zeva,40,Pomeroy,1,0.0,0.0,1.0,0.0,62.82529236446476,33.33595604429329,1.6334396476841533,63.948673310121265,29.202822610614664,64.60703565854244,32.82098791371513,1.7063463000760397,0,0,0,0,0,0,0,0,63.48573718955619
58180,Eskenforadrink,2,70,46,42,11,Eskendereya,17500.0,4,Pina Colada,48,Speightstown,2,0.0,1.0,0.0,0.0,67.79500775185706,16.700214763851115,1.6426839782773999,65.84376603106342,30.62177423169139,69.73123613320023,39.52018154463151,1.6832279726096842,0,0,0,0,0,0,0,0,67.40250740678076
58181,Eyes of Glory,2,70,19,19,9,Flat Out,8500.0,3,Gleaming Eye's,30,Olympio,0,1.0,0.0,0.0,0.0,60.50736451920516,25.76344549740578,1.6738727126611586,62.40626356474598,24.141501272969638,63.899312086729545,18.957019131429824,1.564957481594133,0,0,0,0,0,0,0,0,61.6807713202731
58182,Fast Corey,2,70,65,64,7,Practical Joke,30000.0,1,Zifena,59,Zamindar,2,0.0,1.0,0.0,0.0,68.40703525665982,32.64786408597743,1.6286772050336467,63.85678552847481,35.31995971238377,59.561428494541296,27.511707467193286,1.3535811035531582,0,0,0,0,0,0,0,0,65.48760683747729
58183,Forecheck,2,70,34,31,11,Lemon Drop Kid,35000.0,14,Maltese Googol,27,Speightstown,2,1.0,0.0,0.0,0.0,66.58870728052362,32.79492656065881,1.5915096599511287,63.790878949361364,26.98765511912348,69.73123613320023,39.52018154463151,1.6832279726096842,0,0,0,0,0,0,0,0,66.08084669251832
58184,Forty Flash,2,70,14,16,8,Forty Grams,20000.0,8,Flash Winner,25,Flashstorm,2,0.0,0.0,1.0,0.0,65.95209508944652,22.855967769907018,1.7502568002027723,65.84376603106342,28.258137868055027,65.84376603106342,28.258137868055027,1.6594410911855986,0,0,0,0,0,0,1,0,65.89793056025498
58185,Freedom Machine,2,70,38,31,9,English Channel,25000.0,9,Katara,40,Pulpit,2,0.0,1.0,0.0,0.0,66.74695519636313,29.185760663341547,1.623957000012888,65.84376603106342,29.62177423169139,68.92912981417003,31.646506977278978,1.688995738101273,0,0,0,0,0,0,0,0,66.75816518117927
58186,Freedom Maker,0,70,21,19,5,Classic Empire,20000.0,3,Lady Aspen,33,Grand Reward,2,1.0,0.0,0.0,0.0,64.8580089146356,30.717746978428785,1.5578365750190097,67.60678552847482,28.48662637905044,61.36619041901789,23.149731193553983,1.4680474872574767,0,0,0,0,0,0,0,0,65.29630795513667
58187,Freedom Passage,2,70,39,43,10,Verrazano,22500.0,2,True Religion,47,Yes It's True,2,0.0,1.0,0.0,0.0,61.081002121102976,27.47183839078908,1.5684271243932417,68.0915304529784,33.05996546775752,65.35353031058165,28.83035797319642,1.6124239280684949,0,0,0,0,0,0,0,0,64.17556626568117
58188,Friendlypersuasion,2,70,54,59,6,Arrogate,75000.0,2,Brazen Persuasion,54,Indian Charlie,3,0.0,1.0,0.0,0.0,72.50195434959512,42.65860775380976,1.6753739722433443,70.1520950894465,41.38930110324035,67.91041275889691,34.9566383535832,1.639864450825905,1,1,0,1,0,0,0,0,70.99077236993837
58189,Giverny,2,70,98,98,8,Tapit,300000.0,13,Oscar Party,60,Dixie Union,2,0.0,1.0,0.0,0.0,74.80545724685928,75.33113544800872,1.6595716893997001,65.69011886180814,40.653293045717106,65.96197730974613,32.54471999259357,1.6636348755430077,1,0,0,1,0,0,0,0,70.2885668215244
58190,Go on Mo,2,70,78,77,6,Uncle Mo,125000.0,8,Brusquer,57,Elusive Quality,2,1.0,0.0,0.0,0.0,69.77932858908008,51.85774453374613,1.5845590805315397,64.0216481801306,37.44919358066194,65.26669642407602,32.20935386400928,1.6174472822641968,0,0,0,1,0,0,0,0,67.08724562119714
58191,Gold Time Vixen,2,70,26,14,8,Goldencents,15000.0,3,Time is Tight,38,Crafty Prospector,2,0.0,1.0,0.0,0.0,62.589498184625626,28.192530115660144,1.6337147215286127,65.30581616726413,25.917108324900376,60.97385986867017,14.652303043736591,1.637056269260015,0,0,0,0,0,0,0,0,63.29786373115578
58192,Golden Skyline,1,70,47,50,6,Medaglia d'Oro,200000.0,15,City at Dawn,40,City Zip,2,0.0,1.0,0.0,0.0,71.97588443260966,53.38421716265162,1.439835861049731,66.71395587243829,31.52611665758502,66.29808870475661,34.51981514405756,1.686090648415715,1,0,0,1,0,0,0,0,69.28254007737172
58193,Gotta Keep Him,2,70,34,30,5,Street Boss,20000.0,12,Gotta Have Her,40,Royal Academy,4,1.0,0.0,0.0,0.0,67.35107747554153,21.991072080645775,1.639135175149835,69.52010188154983,38.63139403918609,65.82559872310073,22.337055268739746,1.6489253823753056,0,0,0,0,0,0,0,0,67.88141420477831
58194,Grand Jury,2,70,42,50,7,Candy Ride,80000.0,14,Cash Queen,42,Giant's Causeway,0,1.0,0.0,0.0,0.0,69.9676149244666,49.46166006323288,1.6232765605588955,65.84376603106342,31.349046958964117,66.00739861759916,37.64527622679458,1.609250709073076,1,0,0,1,0,0,0,0,67.93023536574538
58195,Grey Queen,2,70,83,95,12,More Than Ready,60000.0,13,Dalmiya,61,Kalanisi,0,0.0,1.0,0.0,0.0,69.05478198060581,44.511725936844584,1.6932808273153446,65.84376603106342,35.43995604987321,65.84376603106342,35.43995604987321,1.6594410911855986,0,0,0,1,0,0,0,0,67.44927400583462
58196,Hailey's Day,2,70,18,24,9,Carpe Diem,25000.0,1,Hailey's Star,30,Medaglia d'Oro,2,0.0,1.0,0.0,0.0,64.8049380198251,30.387395052733357,1.5628029771828382,66.71395587243829,29.29534742681579,69.32199187627299,42.200425429038376,1.6913922770924363,0,0,0,0,0,1,0,0,66.15065234670689
58197,Hangry,2,70,22,0,13,Macho Uno,20000.0,9,Classic Lake,31,Tiznow,2,1.0,0.0,0.0,0.0,64.29667580988269,19.934868695824395,1.5721400769425742,65.84376603106342,26.80359241350957,63.472502345956734,37.595130783797046,1.56456225658395,0,0,0,0,0,0,0,0,64.71453136770705
58198,Heart Headed Woman,2,70,20,22,7,Midnight Storm,12500.0,1,Brilliant Blaze,32,Seeking The Gold,0,0.0,1.0,0.0,0.0,61.130724314671795,29.307598824628244,1.6655472113104448,64.30581616726413,25.774251182043233,67.69246550262211,25.071151141895967,1.6612269532805035,0,0,0,0,0,0,0,0,63.226267641271654
58199,Hebgone,2,70,14,10,11,Girolamo,12500.0,3,She's Long Gone,22,Deep Gold,2,0.0,0.0,1.0,0.0,60.3579927385025,22.694171095551965,1.661441164595463,65.84376603106342,27.71268332260048,65.48318664166905,24.679962811431174,1.6349116925416602,0,0,0,0,0,0,0,0,63.04679247637381
58200,Highland Peak,1,70,49,34,5,Arrogate,50000.0,3,Family Meeting,51,Sky Mesa,3,0.0,0.0,1.0,0.0,72.50195434959512,42.65860775380976,1.6753739722433443,65.84376603106342,29.89450150441866,66.35313916884849,34.625920671882426,1.6834929270516805,1,0,0,1,0,0,0,0,69.24926616099702
58201,Holiday Jazz,2,70,43,65,8,First Samurai,15000.0,11,Alma Llanera,48,Distorted Humor,0,0.0,1.0,0.0,0.0,65.26488750528227,31.597793372238606,1.7293458740277228,66.27345219514147,33.903293045717106,68.18261323721907,35.74295483005538,1.6589007919699306,0,0,0,0,0,0,1,0,66.0555440065235
58202,Hope in Your Rope,2,70,39,0,15,Yes It's True,17500.0,10,Frangible,47,Broken Vow,0,1.0,0.0,0.0,0.0,66.70340015404503,15.016605359933365,1.6915429941698337,65.84376603106342,26.80359241350957,66.73003821518962,34.73859370083146,1.6128891371339182,0,0,0,0,0,0,0,0,66.40652392017316
58203,Huntington,2,70,69,69,6,Uncle Mo,125000.0,8,Haunted Heroine,53,Ghostzapper,0,0.0,0.0,1.0,0.0,69.77932858908008,51.85774453374613,1.5845590805315397,67.94472510320752,38.44919358066194,67.91277681261727,42.1118052873438,1.667686152622657,0,0,0,1,0,1,0,0,68.85723460255525
